name,synonyms,cellosaurus_accession,disease_id,id,tissue_id,depmap_id,cell_model_passport_id,cosmic_id,ccle_name,expression_data,UMLS_CUI,tumour_location
SJNB-14,SJNB-14; SJNB14; NB14; NB14-DH; NCC,CVCL_1444,C3270,1348,21.0,ACH-002281,SIDM00256,949178,NB14_AUTONOMIC_GANGLIA,CellModelPassport,C2751421,no access
SW-620,SW-620; SW620; SW 620; SW.620,CVCL_0547,C4349,79,6.0,ACH-000651,SIDM00841,905962,SW620_LARGE_INTESTINE,BROAD_DepMap,C0338106,Large intestine; Colon (Carcinoma; Adenocarcinoma)
Mel Ho,Mel Ho; MEL HO; MEL-HO; MEL-Ho; Mel-HO; MelHo; MELHO; Ho,CVCL_1402,C3224,907,10.0,ACH-000450,SIDM00337,908124,MELHO_SKIN,BROAD_DepMap,C0025202,no access
PaTu 8902,PaTu 8902; PA-TU-8902; PATU-8902; PaTu8902; PATU8902; 8902; PaCL2,CVCL_1845,C8294,1229,12.0,ACH-000599,SIDM00455,1298526,PATU8902_PANCREAS,BROAD_DepMap,C0281361,
PCI-06A,PCI-06A; PCI-6A; PCI-6T; PCI-6.1,CVCL_C173,C8183,1235,23.0,ACH-002298,SIDM00115,1240206,PCI6A_UPPER_AERODIGESTIVE_TRACT,CellModelPassport,C0280317,no access
SNU-175,SNU-175; SNU175; NCI-SNU-175,CVCL_5031,C4349,1410,6.0,ACH-000989,SIDM00216,1659928,SNU175_LARGE_INTESTINE,BROAD_DepMap,C0338106,no access
TE-9,TE-9; TE9; Te9,CVCL_1767,C4024,1540,26.0,ACH-000694,SIDM00325,946353,TE9_OESOPHAGUS,BROAD_DepMap,C0279626,no access
TGBC11TKB,TGBC11TKB; TGBC-11-TKB; TGBC11T,CVCL_1768,C4911,1544,16.0,ACH-000949,SIDM00251,909770,TGBC11TKB_STOMACH,BROAD_DepMap,C0699791,no access
Rh30,Rh30; RH30; RH-30; Rh-30; RH30SJ; SJRH-30; SJRH30; SJ-RH30; SJ-Rh 30; SJRH 30; SJCRH30; RC13; RMS 13; RMS13,CVCL_0041,C3749,1288,13.0,ACH-000833; ACH-001189,SIDM01095,909716,RH30_SOFT_TISSUE; SJRH30_SOFT_TISSUE,BROAD_DepMap,C0206655,no access
IGR-37,IGR-37; IgR-37; IGR 37; IGR37; MM1,CVCL_2075,C3224,656,10.0,ACH-000650,SIDM01066,1240153,IGR37_SKIN,BROAD_DepMap,C0025202,no access
RPMI-8226,RPMI-8226; RPMI 8226; RPMI8226; RPMI.8226; 8226; RPMI 8226/S; RPMI-8226S; RPMI8226/S; 8226/S; Roswell Park Memorial Institute 8226; GM02132; GM2132; GM 2132,CVCL_0014,C3242,64,4.0,ACH-000817,SIDM00087,905964,RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0026764,Haematopoietic and lymphoid (Lymphoid neoplasm; Plasma cell myeloma)
SW1417,SW1417; SW-1417; SW 1417,CVCL_1717,C4349,1490,6.0,ACH-000236,SIDM00812,909747,SW1417_LARGE_INTESTINE,BROAD_DepMap,C0338106,no access
UE6E7T-3,UE6E7T-3; UEET-3; Th-3,CVCL_3237,,1585,4.0,,SIDM00024,1331060,,,,
COLO 829,COLO 829; Colo 829; COLO-829; Colo-829; COLO829; Colo829,CVCL_1137,C3510,294,10.0,ACH-000644,SIDM00909,687448,COLO829_SKIN,BROAD_DepMap,C0151779,no access
SK-MM-2,SK-MM-2; SK-MM2; SKMM-2; SKMM2,CVCL_1699,C3242,1370,4.0,ACH-000363,SIDM00391,753612,SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0026764,no access
A4/Fukuda,A4/Fukuda; A4/Fuk; A4/FUK; A4-Fuk; A4-FUK,CVCL_1064,C8644,152,4.0,ACH-000157,SIDM00502,910934,A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C4227542,no access
NCI-H2444,NCI-H2444; H2444; H-2444; NCIH244,CVCL_1552,C2926,1088,7.0,ACH-000186,SIDM00723,1298356,NCIH2444_LUNG,BROAD_DepMap,C0007131,no access
MDA-MB-435,MDA-MB-435; MDA-MB435; MDAMB435; MDA.MB.435; MDA-435; MDA 435; MDA435,CVCL_0417,C3802,40,10.0,,SIDM00004,905988,,,C0206735,no access
LXF 289,LXF 289; LXF289; LXF-289; LXF 289L,CVCL_1394,C3512,872,7.0,ACH-000787,SIDM00339,753592,LXF289_LUNG,BROAD_DepMap,C0152013,Lung (Carcinoma; Adenocarcinoma)
8-MG-BA,8-MG-BA; 8MGBA,CVCL_1052,C3058,139,1.0,ACH-000137,SIDM00998,687562,8MGBA_CENTRAL_NERVOUS_SYSTEM,BROAD_DepMap,C0017636,no access
NCI-H2081,NCI-H2081; H2081; H-2081; NCIH2081,CVCL_1522,C4917,1062,7.0,ACH-000394,SIDM00710,908480,NCIH2081_LUNG,BROAD_DepMap,C0149925,no access
Ku812,Ku812; KU812; KU-812; KU.812; KU 812,CVCL_0379,C3174,799,4.0,ACH-000074,SIDM00308,907311,KU812_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0023473,no access
LC4-1,LC4-1,CVCL_1374,C9140,834,4.0,ACH-002267,SIDM00549,907787,LC41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CellModelPassport,C0279584,no access
ECC12,ECC12; ECC-12; ECC 12,CVCL_1189,C6764,373,16.0,ACH-000225,SIDM00279,906849,ECC12_STOMACH,BROAD_DepMap,C1333788,Stomach (Carcinoma; Small cell adenocarcinoma)
NCI-H196,NCI-H196; H196; H-196; NCIH196,CVCL_1509,C4917,1051,7.0,ACH-000752,SIDM00761,1240186,NCIH196_LUNG,BROAD_DepMap,C0149925,
LC-1/sq,LC-1/sq; LC-1 sq; LC-1-sq; LC-1Sq; LC1/Sq; LC1-Sq; LC1-sq; LC1sq; Lc1sq; LC1SQ; Lung cancer-1/squamous; LC-1; LC1,CVCL_3008,C3493,830,7.0,ACH-002156,SIDM00300,1298223,LC1SQ_LUNG,CellModelPassport,C0149782,no access
KYSE-450,KYSE-450; KYSE 450; KYSE450; Kyse450,CVCL_1353,C4024,812,26.0,ACH-000865,SIDM01027,907320,KYSE450_OESOPHAGUS,BROAD_DepMap,C0279626,no access
NCI-H1092,NCI-H1092; H1092; H-1092; NCIH1092,CVCL_1454,C4917,1002,7.0,ACH-000514,SIDM00653,687997,NCIH1092_LUNG,BROAD_DepMap,C0149925,no access
NCI-H747,NCI-H747; NCI H747; H747; H-747; NCI-747; NCIH747; NCI747,CVCL_1587,C5543,1135,6.0,ACH-000403,SIDM00778,908457,NCIH747_LARGE_INTESTINE,BROAD_DepMap,C1332866,no access
RPMI-2650,RPMI-2650; RPMI 2650; RPMI2650; Roswell Park Memorial Institute 2650,CVCL_1664,C34447,1298,23.0,ACH-001385,SIDM00809,909700,RPMI2650_UPPER_AERODIGESTIVE_TRACT,BROAD_DepMap,C1168401,no access
HuTu 80,HuTu 80; HUTU 80; Hutu 80; HuTu-80; HUTU-80; Hutu-80; HUTU80; HuTu80; Hutu80,CVCL_1301,C7889,652,22.0,ACH-000538,SIDM00694,907073,HUTU80_SMALL_INTESTINE,BROAD_DepMap,C0278804,Small intestine; Duodenum (Carcinoma; Adenocarcinoma)
SiMa,SiMa; SIMA,CVCL_1695,C4827,1343,21.0,ACH-000099,SIDM00395,753620,SIMA_AUTONOMIC_GANGLIA,BROAD_DepMap,C0559460,Autonomic ganglia (Neuroblastoma)
HuO9,HuO9; Huo9; HUO9; Hu09,CVCL_1298,C9145,647,11.0,ACH-001526,SIDM00599,907072,HUO9_BONE,BROAD_DepMap,C0029463,Bone; Femur (Osteosarcoma)
NCI-H647,NCI-H647; H647; H-647; H647ell; NCIH647,CVCL_1574,C9133,1123,7.0,ACH-000378,SIDM01125,1240191,NCIH647_LUNG,BROAD_DepMap,C0279557,no access
SH-4,SH-4; SH4,CVCL_1692,C3224,1338,10.0,ACH-000441,SIDM01079,909713,SH4_SKIN,BROAD_DepMap,C0025202,no access
ABC-1,ABC-1; ABC1,CVCL_1066,C3512,153,7.0,ACH-000528,SIDM00494,906791,ABC1_LUNG,BROAD_DepMap,C0152013,no access
A-388,A-388; A388,CVCL_1063,C2929,147,10.0,ACH-001442,SIDM00794,910697,A388_SKIN,BROAD_DepMap,C3151392,no access
HCT-15,HCT-15; HCT-15; HCT15,CVCL_0292,C4349,22,6.0,ACH-000997,SIDM00789,905937,HCT15_LARGE_INTESTINE,BROAD_DepMap,C0338106,no access
NCI-H1435,NCI-H1435; H1435; H-1435; NCIH1435,CVCL_1470,C2926,1017,7.0,ACH-000852,SIDM00658,1298347,NCIH1435_LUNG,BROAD_DepMap,C0007131,no access
JHOS-4,JHOS-4; JHOS4,CVCL_4649,C105555,694,8.0,ACH-000584,SIDM00303,1480359,JHOS4_OVARY,BROAD_DepMap,C3642254,no access
EFM-192C,EFM-192C; EFM192C,CVCL_1814,C4872,378,2.0,,SIDM01053,1290799,,,C0678222,no access
SNU-423,SNU-423; SNU423; NCI-SNU-423,CVCL_0366,C3099,1424,31.0,ACH-000493,SIDM01199,909737,SNU423_LIVER,BROAD_DepMap,C0019204,Liver (Carcinoma; Hepatocellular carcinoma)
HO-1-N-1,HO-1-N-1; Ho-1-N-1; Ho-1-n-1; HO1-N-1; HO1-N1; HO1N1; Nakata-1,CVCL_1284,C4040,571,23.0,ACH-002244,SIDM00592,924111,HO1N1_UPPER_AERODIGESTIVE_TRACT,CellModelPassport,C0280299,no access
ES8,ES8; ES-8,CVCL_1204,C4817,396,11.0,ACH-002109,SIDM00261,949155,ES8_BONE,CellModelPassport,C0553580,Bone (Ewing sarcoma-peripheral primitive neuroectodermal tumour)
NCI-H69,NCI-H69; NCI-H-69; NCI H69; H69; H-69; NCIH69; NCI-HUT-69; H69/P; NCI-H69C; H69C; H69c,CVCL_1579,C4917,1128,7.0,ACH-000358,SIDM01121,688027,NCIH69_LUNG,BROAD_DepMap,C0149925,Lung (Carcinoma; Small cell carcinoma)
SKM-1,SKM-1; SKM1,CVCL_0098,C9154,1385,4.0,ACH-000373,SIDM00380,909722,SKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0220615,Haematopoietic and lymphoid (Haematopoietic neoplasm; Myelodysplastic syndrome)
CP50-MEL-B,CP50-MEL-B; CP50MELB; CP50-MEL,CVCL_1143,C3224,318,10.0,ACH-002096,SIDM00175,753545,CP50MELB_SKIN,CellModelPassport,C0025202,no access
HOP-62,HOP-62; HOP 62; HOP62; Hop62,CVCL_1285,C3512,24,7.0,ACH-000861,SIDM00133,905972,HOP62_LUNG,BROAD_DepMap,C0152013,no access
A-431,A-431; A431; A431/P,CVCL_0037,C4052,148,10.0,ACH-001328,SIDM00995,910925,A431_SKIN,BROAD_DepMap,C0280856,Skin (Carcinoma; Squamous cell carcinoma)
CHP-134,CHP-134; CHP 134; CHP_134; CHP134,CVCL_1124,C3270,259,21.0,ACH-001338,SIDM00285,910941,CHP134_AUTONOMIC_GANGLIA,CellModelPassport,C2751421,no access
KMS-11,KMS-11; KMS11; kms11; kms 11,CVCL_2989,C3242,761,4.0,ACH-000714,SIDM00608,1659817,KMS11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0026764,no access
NCI-H835,NCI-H835; H835; H-835; NCIH835,CVCL_1593,C4038,1140,7.0,ACH-002177,SIDM01133,753607,NCIH835_LUNG,CellModelPassport,C0280089,Lung (Carcinoid-endocrine tumour)
IST-MEL1,IST-MEL1; ISTMEL1,CVCL_1308,C3224,672,10.0,ACH-002143,SIDM00225,907172,ISTMEL1_SKIN,CellModelPassport,C0025202,no access
SF126,SF126; SF-126; SF 126,CVCL_1688,C3058,1333,1.0,ACH-000609,SIDM00382,909712,SF126_CENTRAL_NERVOUS_SYSTEM,BROAD_DepMap,C0017636,no access
COR-L321,COR-L321; CORL321,CVCL_2414,C4878,306,20.0,ACH-001490,SIDM00507,1322213,CORL321_LUNG,CellModelPassport,C0684249,no access
OV56,OV56; OV-56,CVCL_2673,C7550,1203,8.0,ACH-000091,SIDM00475,1480362,OV56_OVARY,BROAD_DepMap,C1335177,no access
Karpas-422,Karpas-422; KARPAS-422; Karpas 422; KARPAS 422; Karpas422; KARPAS422; K422,CVCL_1325,C36080,730,4.0,ACH-000315,SIDM01008,907274,KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C1333295,no access
BL-41,BL-41; BL41; BL 41; IARC/BL41; IARC/BL 41; IARC-BL41; IARC BL41; IARC-BL-41; IARC BL 41,CVCL_1087,C2912,200,4.0,ACH-000245,SIDM00985,910706,BL41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0006413,no access
NCC-IT,NCC-IT; NCCIT,CVCL_1451,C6341,979,33.0,ACH-001578,SIDM00655,908441,NCCIT_TESTIS,BROAD_DepMap,C0238448,no access
WM35,WM35; WM-35; WM 35; WC00060,CVCL_0580,C3224,1614,10.0,ACH-002207,SIDM00974,1299080,WM35_SKIN,CellModelPassport,C0025202,no access
PEO1,PEO1; PE01; PEO-1; PEO,CVCL_2686,C36101,1245,8.0,ACH-001630,SIDM00472,1480372,PEO1_OVARY,BROAD_DepMap,C1332443,
LIM1215,LIM1215; Lim1215; LIM 1215; LIM-1215,CVCL_2574,C4349,838,6.0,ACH-001546,SIDM00014,2162949,LIM1215_LARGE_INTESTINE,CellModelPassport,C0338106,no access
MOLT-13,MOLT-13; Molt-13; MOLT 13; Molt 13; MOLT13; Molt13,CVCL_1422,C7953,949,4.0,ACH-000795,SIDM00433,908146,MOLT13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CellModelPassport,C0279583,Haematopoietic and lymphoid (Lymphoid neoplasm; Acute lymphoblastic T cell leukaemia)
COLO 783,COLO 783; COLO-783; Colo783; COLO783,CVCL_1997,C3224,288,10.0,ACH-000812,SIDM00955,1240125,COLO783_SKIN,BROAD_DepMap,C0025202,no access
CHSA8926,CHSA8926; CHSA 8926,CVCL_X485,C2946,263,11.0,ACH-002094,SIDM00176,1303912,CHSA8926_BONE,CellModelPassport,C0008479,no access
NCI-H209,NCI-H209; H209; H-209; NCIH209,CVCL_1525,C4917,1065,7.0,ACH-000290,SIDM00706,688013,NCIH209_LUNG,BROAD_DepMap,C0149925,Lung (Carcinoma; Small cell carcinoma)
NCI-H513,NCI-H513; H513; H-513; NCIH513; HUT513,CVCL_A570,C9133,1117,20.0,ACH-002138,SIDM00114,1240141,H513_LUNG,CellModelPassport,C0279557,
SJNB-7,SJNB-7; SJ-NB-7; SJNB7; NB7; NB7-DH; NCG; SJ-NCG,CVCL_8824,C3270,1352,21.0,ACH-002285,SIDM00156,949174,NB7_AUTONOMIC_GANGLIA,CellModelPassport,C2751421,no access
BHT-101,BHT-101; BHT101,CVCL_1085,C3878,188,18.0,ACH-000191,SIDM00987,906696,BHT101_THYROID,BROAD_DepMap,C0238461,no access
CAL-39,CAL-39; CAL 39; CAL39; Centre Antoine Lacassagne-39,CVCL_1109,C4052,233,25.0,ACH-002091,SIDM00935,924107,CAL39_VULVA,CellModelPassport,C0280856,no access
RKN,RKN,CVCL_3156,C5234,1291,13.0,ACH-000505,SIDM00353,1298539,RKN_SOFT_TISSUE,BROAD_DepMap,C1335163,no access
A-673,A-673; A673; RMS 1598; RMS1598,CVCL_0080,C4817,94,11.0,ACH-000052,SIDM00848,684052,A673_BONE,BROAD_DepMap,C0553580,no access
AsPC-1,AsPC-1; AsPc-1; Aspc-1; ASPC-1; As-PC1; ASPC1; AsPC1; Aspc1; AsPc1,CVCL_0152,C9120,166,12.0,ACH-000222,SIDM00899,910702,ASPC1_PANCREAS,BROAD_DepMap,C1335302,no access
WIL2 NS,WIL2 NS; WIL2-NS; WIL-2NS; WIL-2-NS; WI-L2 NS; WIL2 Non-Secreting,CVCL_2761,C97074,1606,4.0,ACH-002316,SIDM01102,1331049,WIL2NS_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CellModelPassport,C0037889,no access
LS123,LS123; Ls123; LS 123; LS-123,CVCL_1383,C4349,859,6.0,ACH-000501,SIDM00776,907792,LS123_LARGE_INTESTINE,BROAD_DepMap,C0338106,no access
SKMES1,SKMES1; SK MES 1; SKMES-1; SK-Mes-1; SKMES1; SK-MES; SKMES,CVCL_0630,C3493,73,7.0,ACH-000665,SIDM01103,909728,SKMES1_LUNG,BROAD_DepMap,C0149782,no access
DMS 114,DMS 114; DMS-114; DMS114,CVCL_1174,C4917,353,7.0,ACH-000530,SIDM00865,687983,DMS114_LUNG,BROAD_DepMap,C0149925,Lung (Carcinoma; Small cell carcinoma)
L-1236,L-1236; L1236; L 1236,CVCL_2096,C9357,97,4.0,ACH-000702,SIDM00313,1330935,L1236_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0019829,no access
MKN1,MKN1; MKN-1,CVCL_1415,C5474,930,16.0,ACH-000351,SIDM00271,908138,MKN1_STOMACH,BROAD_DepMap,C1333761,no access
SU.86.86,SU.86.86; Su.86.86; SU 86.86; SU-86-86; Su-86-86; SU86.86; SU86-86; SU86_86; Su86_86; SU8686; SU.86,CVCL_3881,C8294,1467,12.0,ACH-000114,SIDM01188,1240218,SU8686_PANCREAS,BROAD_DepMap,C0281361,no access
KNS-42,KNS-42; KNS42,CVCL_0378,C3058,772,1.0,ACH-000622,SIDM00607,907282,KNS42_CENTRAL_NERVOUS_SYSTEM,BROAD_DepMap,C0017636,no access
Ca Ski,Ca Ski; Ca-Ski; CaSki; Caski; CASKI,CVCL_1100,C27676,221,24.0,ACH-001336,SIDM00923,906824,CASKI_CERVIX,BROAD_DepMap,C1334052,no access
RT-4,RT-4; RT4; RT4P,CVCL_0036,C4912,1305,17.0,ACH-000242,SIDM01085,687455,RT4_URINARY_TRACT,BROAD_DepMap,C0699885,no access
NK-92MI,NK-92MI; NK-92 MI; NK-92 mi; NK92-MI; NK92MI; NK-92 transfected with MFG-hIL2,CVCL_3755,C82217,1155,4.0,ACH-002289,SIDM01201,1330981,NK92MI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,C2826059,
Hs 633.T,Hs 633.T; Hs 633T; HS 633T; HS-633T; Hs633T; MBA/8387; MB 8387; 8387; Line 8387; HS 8387,CVCL_0832,C3043,595,13.0,ACH-002246,SIDM00667,1240149,HS633T_SOFT_TISSUE,CellModelPassport,C0016057,
HOP-92,HOP-92; HOP 92; HOP92; Hop92,CVCL_1286,C2926,25,7.0,ACH-000825,SIDM00134,905973,HOP92_LUNG,BROAD_DepMap,C0007131,no access
TE-6,TE-6; TE6,CVCL_1765,C4024,1538,26.0,ACH-000605,SIDM00328,946355,TE6_OESOPHAGUS,BROAD_DepMap,C0279626,no access
MOLM-16,MOLM-16; MOLM16,CVCL_2120,C9154,945,4.0,ACH-000369,SIDM00435,1330948,MOLM16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0220615,no access
Detroit 562,Detroit 562; DETROIT 562; Detroit-562; Detroit562; DETROIT562; Det 562; Det. 562; D562,CVCL_1171,C102872,346,23.0,ACH-000207,SIDM00831,906837,DETROIT562_UPPER_AERODIGESTIVE_TRACT,BROAD_DepMap,,Upper aerodigestive tract; Pharynx (Carcinoma)
KU-19-19,KU-19-19; KU 19-19; KU19-19; KU1919; Keio University-19-19,CVCL_1344,C4912,798,17.0,ACH-000486,SIDM01033,907312,KU1919_URINARY_TRACT,BROAD_DepMap,C0699885,no access
PC-14,PC-14; PC14,CVCL_1640,C3512,1232,7.0,ACH-000030,SIDM00237,753608,PC14_LUNG,BROAD_DepMap,C0152013,no access
Hep 3B2.1-7,Hep 3B2.1-7; Hep 3B2_1-7; Hep 3B2; HEP-3B2; HEP3B2; Hep-3B; HEP-3B; Hep 3B; Hep3B; HEP3B,CVCL_0326,C3099,548,31.0,ACH-000625,SIDM00672,1240147,HEP3B217_LIVER,BROAD_DepMap,C0019204,no access
NCI-H1299,NCI-H1299; H1299; H-1299; NCIH1299,CVCL_0060,C4450,1007,7.0,ACH-000510,SIDM00649,724831,NCIH1299_LUNG,BROAD_DepMap,C0345958,no access
RS4;11,RS4;11; RS4-11; RS4:11; RS 4;11; RS(4;11); RS411,CVCL_0093,C9143,1303,4.0,ACH-000874,SIDM01086,909703,RS411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0279593,Haematopoietic and lymphoid (Haematopoietic neoplasm; Acute leukaemia)
HLE,HLE,CVCL_1281,C3099,559,31.0,ACH-001089,SIDM00064,907057,HLE_LIVER,CellModelPassport,C0019204,no access
Lu-135,Lu-135; NCC-c-Lu-135; LU-135; LU135; Lu135,CVCL_1389,C4917,866,7.0,ACH-001549,SIDM00294,713899,LU135_LUNG,BROAD_DepMap,C0149925,no access
HDQ-P1,HDQ-P1; HDQP1,CVCL_2067,C4872,532,2.0,ACH-000643,SIDM01062,1290922,HDQP1_BREAST,BROAD_DepMap,C0678222,
KP-N-SI9s,KP-N-SI9s; KP-N-SI9S; KP-N-S19s; KPNSI9s; KPNSI9S; SI9s,CVCL_1340,C3270,787,21.0,ACH-000446,SIDM00016,907315,KPNSI9S_AUTONOMIC_GANGLIA,BROAD_DepMap,C2751421,no access
HSC-4,HSC-4; HSC4,CVCL_1289,C4648,629,23.0,ACH-000546,SIDM00588,907062,HSC4_UPPER_AERODIGESTIVE_TRACT,BROAD_DepMap,C0349566,no access
NCI-H2029,NCI-H2029; H2029; H-2029; NCIH2029,CVCL_1516,C4917,1057,7.0,ACH-000298,SIDM00735,688011,NCIH2029_LUNG,BROAD_DepMap,C0149925,no access
DOV13,DOV13; DOV-13; DOV 13,CVCL_6774,C7700,363,8.0,ACH-001063,SIDM00969,1479987,DOV13_OVARY,CellModelPassport,C0948216,
KTCTL-13,KTCTL-13; KTCTL13; KTCTL 13; RCC-ER; RCCER,CVCL_5870,C4033,792,5.0,ACH-002188,SIDM00820,1524417,RCCER_KIDNEY,CellModelPassport,C4225533,no access
5637,5637,CVCL_0126,C4912,131,17.0,ACH-000905,SIDM00807,687452,5637_URINARY_TRACT,BROAD_DepMap,C0699885,no access
JEG-3,JEG-3; Jeg-3; JEG3; Jeg3; jeg3,CVCL_0363,C4646,680,32.0,ACH-001530,SIDM01218,907176,JEG3_PLACENTA,BROAD_DepMap,C0349557,no access
HPAC,HPAC; Hpac,CVCL_3517,C8294,574,12.0,ACH-000270,SIDM00670,1298136,HPAC_PANCREAS,BROAD_DepMap,C0281361,no access
NCI-H2066,NCI-H2066; H2066; H-2066; NCIH2066,CVCL_1520,C3493,1060,7.0,ACH-000727,SIDM00711,1330973,NCIH2066_LUNG,CellModelPassport,C0149782,
DK-MG,DK-MG; DKMG,CVCL_1173,C3058,351,1.0,ACH-000244,SIDM00947,906839,DKMG_CENTRAL_NERVOUS_SYSTEM,BROAD_DepMap,C0017636,no access
KYSE-270,KYSE-270; KYSE 270; KYSE270; Kyse270; KY-270,CVCL_1350,C4024,809,26.0,ACH-000873,SIDM01029,907319,KYSE270_OESOPHAGUS,BROAD_DepMap,C0279626,no access
ALL-PO,ALL-PO; ALLPO; AllPO,CVCL_1069,C9140,158,4.0,ACH-002209,SIDM00211,910944,ALLPO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CellModelPassport,C0279584,no access
BT-549,BT-549; BT549; BT 549; BT.549,CVCL_1092,C4194,9,2.0,ACH-000288,SIDM00122,905951,BT549_BREAST,BROAD_DepMap,C1134719,no access
RCM-1 [Human rectum adenocarcinoma],RCM-1 [Human rectum adenocarcinoma]; RCM1,CVCL_1648,C9383,1272,6.0,ACH-000565,SIDM00359,909263,RCM1_LARGE_INTESTINE,BROAD_DepMap,C0149978,no access
KCL-22,KCL-22; KCL22; Kcl22; KCL22S,CVCL_2091,C3174,739,4.0,ACH-000983,SIDM01004,1330931,KCL22_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0023473,no access
A101D,A101D; A-101D,CVCL_1057,C3224,150,10.0,ACH-000008,SIDM00801,910921,A101D_SKIN,BROAD_DepMap,C0025202,no access
MC/CAR,MC/CAR; MC-CAR; MCCAR,CVCL_1397,,881,4.0,ACH-002270,SIDM00636,683665,MCCAR_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CellModelPassport,,no access
VCAP,VCAP; VCAP; Vertebral Cancer of the Prostate,CVCL_2235,C4863,89,9.0,ACH-000115,SIDM01077,1299075,VCAP_PROSTATE,BROAD_DepMap,C0600139,
LS1034,LS1034; LS 1034; LS-1034,CVCL_1382,C5543,858,6.0,ACH-000252,SIDM00681,917486,LS1034_LARGE_INTESTINE,BROAD_DepMap,C1332866,no access
HSC-39,HSC-39; HSC39,CVCL_A385,C5250,628,16.0,ACH-002141,SIDM00045,1322224,HSC39_STOMACH,CellModelPassport,C1335965,no access
EW-7,EW-7; EW7; IARC-EW7; IARC-EW-7; IARC-EW 7,CVCL_1217,C4817,412,11.0,ACH-002119,SIDM00201,949160,EW7_BONE,CellModelPassport,C0553580,no access
EFM192B,EFM192B; EFM192B,CVCL_1813,C4872,17,2.0,,SIDM01054,1240126,,,C0678222,no access
JHU-011,JHU-011; JHU 011; JHU-011-SCC; JHU-O11; JHU011; HNSCC 011; O11; 011; 11,CVCL_5986,C4044,695,23.0,ACH-002249,SIDM00128,1240161,JHU011_UPPER_AERODIGESTIVE_TRACT,CellModelPassport,C0280324,no access
TMK-1,TMK-1; TMK1,CVCL_4384,C4004,1553,16.0,ACH-002202,SIDM00040,1299069,TMK1_STOMACH,CellModelPassport,C0278701,no access
SJSA-1,SJSA-1; SJSA1; SJSA; OsA-CL; OSA-CL; OsACL; OSACL; OSA; OsA,CVCL_1697,C9145,1353,11.0,ACH-000748,SIDM01112,909717,SJSA1_BONE,BROAD_DepMap,C0029463,Bone; Femur (Other; Multipotential sarcoma)
HCC1500,HCC1500; HCC-1500,CVCL_1254,C4017,481,2.0,ACH-000349,SIDM00879,1303900,HCC1500_BREAST,BROAD_DepMap,C1527349,no access
MPP 89,MPP 89; MPP-89; MPP89,CVCL_1427,C45662,957,20.0,ACH-000319,SIDM00222,908150,MPP89_PLEURA,BROAD_DepMap,C1709574,no access
SK-N-BE(2)-M17,SK-N-BE(2)-M17; BE(2)-M17; BE(2)M17; BE(2)M-17; BE2-M17; BE2M17,CVCL_0167,C3270,1373,21.0,ACH-002217,SIDM01229,753616,BE2M17_AUTONOMIC_GANGLIA,CellModelPassport,C2751421,no access
EPLC-272H,EPLC-272H; EPidermoid Lung Cancer-272H,CVCL_1197,C45544,389,7.0,ACH-000585,SIDM01044,753556,EPLC272H_LUNG,BROAD_DepMap,C1708778,Lung (Carcinoma; Squamous cell carcinoma)
D-336MG,D-336MG; D-336 MG; D336MG,CVCL_1156,C3058,331,1.0,ACH-002226,SIDM00620,946369,D336MG_CENTRAL_NERVOUS_SYSTEM,CellModelPassport,C0017636,Central nervous system; Brain (Glioma; Astrocytoma)
NCI-H1734,NCI-H1734; H1734; H-1734; NCIH1734,CVCL_1491,C3512,1035,7.0,ACH-000675,SIDM00739,722058,NCIH1734_LUNG,BROAD_DepMap,C0152013,no access
VM-CUB-1,VM-CUB-1; VM-CUB1; VMCUB-1; VMCUB1; VMCub1; VM Cub 1; VM-CUB-I,CVCL_1786,C4912,1599,17.0,ACH-000545,SIDM00414,909780,VMCUB1_URINARY_TRACT,BROAD_DepMap,C0699885,no access
NCI-H2172,NCI-H2172; H2172; H-2172; NCIH2172,CVCL_1537,C2926,1075,7.0,ACH-000924,SIDM00926,1298353,NCIH2172_LUNG,BROAD_DepMap,C0007131,no access
