name,synonyms,cellosaurus_accession,disease_id,id,tissue_id,depmap_id,cell_model_passport_id,cosmic_id,ccle_name,expression_data,UMLS_CUI,Tumour_Location
HCC202,HCC202; HCC-202; HCC0202,CVCL_2062,C4017,493,2.0,ACH-000725,SIDM00870,1290906.0,HCC202_BREAST,BROAD_DepMap,C1527349,Not Found
HCC2108,HCC2108; HCC-2108,CVCL_A352,C3512,494,7.0,ACH-000314,SIDM01603,,HCC2108_LUNG,BROAD_DepMap,C0152013,No COSMIC ID
HCC2157,HCC2157,CVCL_1261,C4017,495,2.0,ACH-000691,SIDM00774,749715.0,HCC2157_BREAST,BROAD_DepMap,C1527349,Breast (Carcinoma; Ductal carcinoma)
HCC2185,HCC2185; HCC-2185; HCC 2185,CVCL_3375,C76328,496,2.0,ACH-002322,,,HCC2185_BREAST,,C2698204,No COSMIC ID
HCC2218,HCC2218; HCC-2218,CVCL_1263,C4017,497,2.0,ACH-000755,SIDM00772,749716.0,HCC2218_BREAST,BROAD_DepMap,C1527349,Breast (Carcinoma; Ductal carcinoma)
HCC2270,HCC2270,CVCL_V635,C3512,498,7.0,,,,,,C0152013,No COSMIC ID
HCC2279,HCC2279; HCC-2279,CVCL_5131,C9133,499,7.0,ACH-000731,SIDM01602,,HCC2279_LUNG,BROAD_DepMap,C0279557,No COSMIC ID
HCC2302,HCC2302,CVCL_V636,C3512,500,7.0,,,,,,C0152013,No COSMIC ID
HCC2688,HCC2688,CVCL_3376,C4017,501,2.0,ACH-002323,,,HCC2688_BREAST,,C1527349,No COSMIC ID
HCC2814,HCC2814; HCC-2814,CVCL_V586,C3493,502,7.0,ACH-000690,SIDM01599,,HCC2814_LUNG,BROAD_DepMap,C0149782,No COSMIC ID
HCC2885,HCC2885,CVCL_V588,C2926,503,7.0,,,,,,C0007131,No COSMIC ID
HCC2911,HCC2911,CVCL_0V16,C4872,504,2.0,,,,,,C0678222,No COSMIC ID
HCC2935,HCC2935; HCC-2935,CVCL_1265,C3512,505,7.0,ACH-000150,SIDM01598,,HCC2935_LUNG,BROAD_DepMap,C0152013,No COSMIC ID
HCC3153,HCC3153; HCC 3153; HCC-3153,CVCL_3377,C4017,506,2.0,ACH-002324,,,HCC3153_BREAST,,C1527349,No COSMIC ID
HCC33,HCC33; HCC-33; HCC0033,CVCL_2058,C4917,507,7.0,ACH-000515,SIDM01071,1303901.0,HCC33_LUNG,BROAD_DepMap,C0149925,Not Found
HCC364,HCC364; HCC0364; HCC-364,CVCL_5134,C3512,508,7.0,ACH-000575,SIDM01597,,HCC364_LUNG,BROAD_DepMap,C0152013,No COSMIC ID
HCC366,HCC366; HCC-366; HCC0366,CVCL_2059,C9133,509,7.0,ACH-000840,SIDM01070,1240144.0,HCC366_LUNG,BROAD_DepMap,C0279557,Not Found
HCC38,HCC38; Hcc38; HCC-38; HCC 38; HCC0038,CVCL_1267,C4017,510,2.0,ACH-000276,SIDM00675,749717.0,HCC38_BREAST,BROAD_DepMap,C1527349,Breast (Carcinoma; Ductal carcinoma)
HCC38 BL,HCC38 BL; HCC38-BL; HCC-38BL; HCC 38BL; HCC38BL,CVCL_1268,,511,2.0,ACH-002377,SIDM00674,,HCC38_MATCHED_NORMAL_TISSUE,,,No COSMIC ID
HCC4006,HCC4006; HCC-4006,CVCL_1269,C3512,512,7.0,ACH-000066,SIDM01596,,HCC4006_LUNG,BROAD_DepMap,C0152013,No COSMIC ID
HCC4011,HCC4011,CVCL_S700,C3512,513,7.0,,,,,,C0152013,No COSMIC ID
HCC4017,HCC4017,CVCL_V579,C4450,514,7.0,,,,,,C0345958,No COSMIC ID
HCC44,HCC44; HCC-44; HCC0044,CVCL_2060,C3512,515,7.0,ACH-000667,SIDM01069,1240145.0,HCC44_LUNG,BROAD_DepMap,C0152013,Not Found
HCC461,HCC461; HCC0461,CVCL_5135,C3512,516,7.0,ACH-000339,SIDM01595,,HCC461_LUNG,BROAD_DepMap,C0152013,No COSMIC ID
HCC515,HCC515; HCC0515,CVCL_5136,C3512,517,7.0,ACH-000872,SIDM01610,,HCC515_LUNG,BROAD_DepMap,C0152013,No COSMIC ID
HCC60,HCC60; HCC0060,CVCL_G002,C3512,518,8.0,,,,,,C0152013,No COSMIC ID
HCC630,HCC630; HCC0630,CVCL_V729,C4908,519,8.0,,,,,,C0677886,No COSMIC ID
HCC70,HCC70; HCC-70; HCC 70; HCC0070,CVCL_1270,C4017,520,2.0,ACH-000668,SIDM00673,907048.0,HCC70_BREAST,BROAD_DepMap,C1527349,Breast (Carcinoma; Ductal carcinoma)
HCC712,HCC712; HCC0712,CVCL_3378,C4017,521,2.0,,,,,,C1527349,No COSMIC ID
HCC78,HCC78; HCC-78; HCC0078,CVCL_2061,C3512,522,7.0,ACH-000562,SIDM01068,1290908.0,HCC78_LUNG,BROAD_DepMap,C0152013,Not Found
HCC827,HCC827; HCC-827; HCC0827,CVCL_2063,C3512,523,7.0,ACH-000012,SIDM01067,1240146.0,HCC827_LUNG,BROAD_DepMap,C0152013,Not Found
HCC827 GR5,HCC827 GR5; HCC827-GR5; HCC-827-GR5; HCC827GR5,CVCL_V622,C3512,524,7.0,ACH-000029,SIDM01636,,HCC827GR5_LUNG,BROAD_DepMap,C0152013,No COSMIC ID
HCC89,HCC89; HCC0089,CVCL_V731,C9385,525,5.0,,,,,,C1861854,No COSMIC ID
HCC95,HCC95; HCC-95; HCC0095,CVCL_5137,C3493,526,7.0,ACH-000454,SIDM01593,,HCC95_LUNG,BROAD_DepMap,C0149782,No COSMIC ID
HCE-4,HCE-4; HCE4,CVCL_1271,C4024,527,26.0,ACH-002243,SIDM00052,753559.0,HCE4_OESOPHAGUS,CellModelPassport,C0279626,Oesophagus (Carcinoma)
HCE-7,HCE-7; HCE7; HCE-7 (NM); HCE-7(NM),CVCL_5138,C4024,528,26.0,,SIDM00067,998179.0,,,C0279626,Not Found
HCE-T,HCE-T; HCET; Human Corneal Epithelial cells-Transformed; HCE; SV40-HCEC,CVCL_1272,,529,23.0,ACH-002336,SIDM00075,,HCET_UPPER_AERODIGESTIVE_TRACT,,,No COSMIC ID
HCT 8,HCT 8; HCT-8; HCT8,CVCL_2478,C4349,530,6.0,ACH-001084,SIDM00786,,HCT8_LARGE_INTESTINE,,C0338106,No COSMIC ID
HD-MY-Z,HD-MY-Z; HD-MyZ; HDMYZ,CVCL_1273,C9154,531,4.0,ACH-000190,SIDM01063,907050.0,HDMYZ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0220615,Haematopoietic and lymphoid; Lymph node (Lymphoid neoplasm; Hodgkin lymphoma)
HDQ-P1,HDQ-P1; HDQP1,CVCL_2067,C4872,532,2.0,ACH-000643,SIDM01062,1290922.0,HDQP1_BREAST,BROAD_DepMap,C0678222,Not Found
HEC-1,HEC-1; HEC1; Human Endometrial Cancer-1; HEC-B-296,CVCL_1274,C7359,533,14.0,ACH-001517,SIDM00596,907051.0,HEC1_ENDOMETRIUM,BROAD_DepMap,C1153706,Endometrium (Carcinoma; Adenocarcinoma)
HEC-1-A,HEC-1-A; Hec-1-A; HEC-1A; HEC1-A; HEC1A; Hec1A,CVCL_0293,C7359,534,14.0,ACH-000954,SIDM00595,,HEC1A_ENDOMETRIUM,BROAD_DepMap,C1153706,No COSMIC ID
HEC-1-B,HEC-1-B; Hec-1-B; HEC-1B; Hec-1b; HEC1-B; HEC1B; Hec1B,CVCL_0294,C7359,535,14.0,ACH-000941,SIDM01241,,HEC1B_ENDOMETRIUM,BROAD_DepMap,C1153706,No COSMIC ID
HEC-108,HEC-108; HEC108,CVCL_2923,C7359,536,14.0,ACH-000990,SIDM01608,,HEC108_ENDOMETRIUM,BROAD_DepMap,C1153706,No COSMIC ID
HEC-151,HEC-151; HEC151,CVCL_2925,C7359,537,14.0,ACH-000972,SIDM01609,,HEC151_ENDOMETRIUM,BROAD_DepMap,C1153706,No COSMIC ID
HEC-251,HEC-251; HEC251,CVCL_2927,C7558,538,14.0,ACH-000996,SIDM01611,,HEC251_ENDOMETRIUM,BROAD_DepMap,C0476089,No COSMIC ID
HEC-265,HEC-265; HEC265,CVCL_2928,C7359,539,14.0,ACH-000946,SIDM01612,,HEC265_ENDOMETRIUM,BROAD_DepMap,C1153706,No COSMIC ID
HEC-50B,HEC-50B; HEC50B; HEC-50 clone B; HEC-50; HEC50; Hec50,CVCL_2929,C7359,540,14.0,ACH-000831,SIDM01614,,HEC50B_ENDOMETRIUM,BROAD_DepMap,C1153706,No COSMIC ID
HEC-59,HEC-59; HEC59; Hec59,CVCL_2930,C7359,541,14.0,ACH-000994,SIDM01617,,HEC59_ENDOMETRIUM,BROAD_DepMap,C1153706,No COSMIC ID
HEC-6,HEC-6; HEC6,CVCL_2931,C6290,542,14.0,ACH-000984,SIDM01619,,HEC6_ENDOMETRIUM,BROAD_DepMap,C0279763,No COSMIC ID
HEK TE,HEK TE; HEK-TE,CVCL_WS59,,543,5.0,ACH-000049,SIDM01723,,HEKTE_KIDNEY,BROAD_DepMap,,No COSMIC ID
HEL,HEL; Hel; GM06141; GM06141B; Human ErythroLeukemia,CVCL_0001,C7152,544,4.0,ACH-000004,SIDM00594,907053.0,HEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,,Haematopoietic and lymphoid (Haematopoietic neoplasm; Acute myeloid leukaemia; M6)
HEL 92.1.7,HEL 92.1.7; HEL92.1.7; HEL-92.1.7; HEL-92-1-7; HEL-92_1_7; HEL-92; HEL9217,CVCL_2481,C7152,545,4.0,ACH-000005,SIDM00593,,HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,,No COSMIC ID
HeLa,HeLa; HELA; Hela; He La; He-La; Henrietta Lacks cells; Helacyton gartleri,CVCL_0030,C27677,546,24.0,ACH-001086,SIDM00846,1298134.0,HELA_CERVIX,BROAD_DepMap,C1334053,Not Found
HeLaSF,HeLaSF; HELASF; HeLa Serum Free,CVCL_1278,C27677,547,24.0,,SIDM01209,687509.0,,,C1334053,Cervix (Carcinoma)
Hep 3B2.1-7,Hep 3B2.1-7; Hep 3B2_1-7; Hep 3B2; HEP-3B2; HEP3B2; Hep-3B; HEP-3B; Hep 3B; Hep3B; HEP3B,CVCL_0326,C3099,548,31.0,ACH-000625,SIDM00672,1240147.0,HEP3B217_LIVER,BROAD_DepMap,C0019204,Not Found
HEp-2,HEp-2; Hep-2; HEP-2; Hep 2; Hep2; HEp2; HEP2; H.Ep.-2; H.Ep. #2; H.Ep. No. 2; Hep II; Human Epidermoid carcinoma #2; Human Epithelioma-2,CVCL_1906,C27677,549,23.0,,SIDM01208,,,,C1334053,No COSMIC ID
Hep-G2,Hep-G2; HEP-G2; Hep G2; HEP G2; HepG2; HEPG2,CVCL_0027,C3728,550,31.0,ACH-000739,SIDM00904,,HEPG2_LIVER,BROAD_DepMap,C0206624,No COSMIC ID
Hep-G2/C3A,Hep-G2/C3A; HepG2/C3A; Hep G2/C3A; C3A,CVCL_1098,C3728,551,31.0,ACH-001021,SIDM01237,910850.0,C3A_LIVER,CellModelPassport,C0206624,Liver (Carcinoma; Hepatocellular carcinoma)
HEY,HEY; Hey,CVCL_0297,C105555,552,8.0,ACH-002140,SIDM00968,1479988.0,HEY_OVARY,CellModelPassport,C3642254,Not Found
HEY A8,HEY A8; HEY-A8; Hey-A8; Hey A8; HEYA8; HeyA8,CVCL_8878,C105555,553,8.0,ACH-000542,SIDM01215,,HEYA8_OVARY,BROAD_DepMap,C3642254,No COSMIC ID
HGC-27,HGC-27; HGC27,CVCL_1279,C4911,554,16.0,ACH-000847,SIDM00290,907055.0,HGC27_STOMACH,BROAD_DepMap,C0699791,Stomach (Carcinoma; Adenocarcinoma)
HH [Human lymphoma],HH [Human lymphoma],CVCL_1280,C3467,555,4.0,ACH-000061,SIDM00671,907056.0,HH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0079773,Haematopoietic and lymphoid (Lymphoid neoplasm; Adult T cell lymphoma-leukaemia)
HK-2 [Human kidney],HK-2 [Human kidney]; Hk-2; HK2; Human Kidney-2,CVCL_0302,,556,5.0,ACH-001087,SIDM01818,,HK2_KIDNEY,,,No COSMIC ID
HL-60,HL-60; HL 60; HL60,CVCL_0002,C9154,557,4.0,ACH-000002,SIDM00829,905938.0,HL60_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0220615,Haematopoietic and lymphoid (Haematopoietic neoplasm; Acute myeloid leukaemia; M3)
HLC-1,HLC-1; HLC1,CVCL_5529,C3512,558,7.0,ACH-001088,SIDM01805,,HLC1_LUNG,,C0152013,No COSMIC ID
HLE,HLE,CVCL_1281,C3099,559,31.0,ACH-001089,SIDM00064,907057.0,HLE_LIVER,CellModelPassport,C0019204,Liver (Carcinoma; Hepatocellular carcinoma)
HLF,HLF,CVCL_2947,C3099,560,31.0,ACH-000393,SIDM00065,,HLF_LIVER,BROAD_DepMap,C0019204,No COSMIC ID
HLF-a,HLF-a; HLFA,CVCL_2255,C3493,561,7.0,ACH-000797,SIDM01710,,HLFA_FIBROBLAST,BROAD_DepMap,C0149782,No COSMIC ID
HMC-1-8,HMC-1-8; HMC18,CVCL_2949,C4872,562,2.0,ACH-000721,SIDM01622,,HMC18_BREAST,BROAD_DepMap,C0678222,No COSMIC ID
HMCB,HMCB; Human Melanoma Cell Bowes; Bowes melanoma cells; BOWES,CVCL_3317,C3224,563,10.0,ACH-000931,SIDM00914,,HMCB_SKIN,BROAD_DepMap,C0025202,No COSMIC ID
HMEL,HMEL,CVCL_IZ34,,564,2.0,ACH-000642,SIDM01708,,HMEL_BREAST,BROAD_DepMap,,No COSMIC ID
HMT-3522 S1,HMT-3522 S1; HMT-3522-S1; HMT-3522S1; HMT3522S1; S1; S-1; HMT-3522/wt,CVCL_2499,C4872,565,2.0,,,,,,C0678222,No COSMIC ID
HMT-3522 T4-2,HMT-3522 T4-2; T4-2; T4; HMT-3522/mt-1; mt-1; HMT-3522/massive tumor-1,CVCL_2501,C4872,566,2.0,,,,,,C0678222,No COSMIC ID
HMV-II,HMV-II; HMV-2; HMVII; Human Melanoma Vagina-II,CVCL_1282,C27394,567,10.0,ACH-002040,SIDM00291,,HMVII_SKIN,CellModelPassport,C2004576,No COSMIC ID
HMY-1,HMY-1; HMY1,CVCL_2950,C3224,568,10.0,ACH-001522,SIDM01623,,HMY1_SKIN,BROAD_DepMap,C0025202,No COSMIC ID
HN,HN,CVCL_1283,C4833,569,23.0,ACH-001090,SIDM01061,907059.0,HN_UPPER_AERODIGESTIVE_TRACT,CellModelPassport,C0585362,Upper aerodigestive tract; Mouth; Mouth roof (Carcinoma; Squamous cell carcinoma)
HNT-34,HNT-34; HNT34,CVCL_2071,C9154,570,4.0,ACH-000299,SIDM01621,,HNT34_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0220615,No COSMIC ID
HO-1-N-1,HO-1-N-1; Ho-1-N-1; Ho-1-n-1; HO1-N-1; HO1-N1; HO1N1; Nakata-1,CVCL_1284,C4040,571,23.0,ACH-002244,SIDM00592,924111.0,HO1N1_UPPER_AERODIGESTIVE_TRACT,CellModelPassport,C0280299,Salivary gland; Buccal mucosa (Carcinoma; Mucoepidermoid carcinoma)
HO-1-u-1,HO-1-u-1; HO-1-U-1; Ho-1-u-1; HO1-U-1; HO1-U1; HO1U1; HO1u1; Ho1u1; Ueda-1,CVCL_2784,C4041,572,23.0,ACH-002045,SIDM00591,,HO1U1_UPPER_AERODIGESTIVE_TRACT,BROAD_DepMap,C0280300,No COSMIC ID
HOS,HOS,CVCL_0312,C9145,573,11.0,ACH-000613,SIDM00806,907060.0,HOS_BONE,BROAD_DepMap,C0029463,Bone (Osteosarcoma)
HPAC,HPAC; Hpac,CVCL_3517,C8294,574,12.0,ACH-000270,SIDM00670,1298136.0,HPAC_PANCREAS,BROAD_DepMap,C0281361,Not Found
HPAF-II,HPAF-II; HPAF II; HPAFII; HPAF-2; HPAF2; HPAF/CD18; CD18/HPAF; HPAF-II/CD18; CD-18; CD18; CD 18,CVCL_0313,C9120,575,12.0,ACH-000094,SIDM00669,724869.0,HPAFII_PANCREAS,BROAD_DepMap,C1335302,Pancreas (Carcinoma; Ductal carcinoma)
HPB-ALL,HPB-ALL; HPB/ALL; HPBALL; FCCH1018,CVCL_1820,C7953,576,4.0,ACH-000942,SIDM01618,,HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0279583,No COSMIC ID
HRT-18,HRT-18; HRT18,CVCL_2514,C4349,577,6.0,ACH-001091,SIDM00788,,HRT18_LARGE_INTESTINE,,C0338106,No COSMIC ID
Hs 172.T,Hs 172.T; Hs-172-T; Hs172T; HS172T,CVCL_0660,C4912,578,17.0,ACH-000088,SIDM01616,,HS172T_FIBROBLAST,BROAD_DepMap,C0699885,No COSMIC ID
Hs 229.T,Hs 229.T; Hs-229-T; Hs229T; HS229T,CVCL_0698,C3512,579,7.0,ACH-000131,SIDM01615,,HS229T_FIBROBLAST,BROAD_DepMap,C0152013,No COSMIC ID
Hs 255.T,Hs 255.T; Hs-255-T; Hs255T; HS255T; Hs255,CVCL_0707,C2955,580,6.0,ACH-000199,SIDM01613,,HS255T_FIBROBLAST,BROAD_DepMap,C0009402,No COSMIC ID
Hs 274.T,Hs 274.T; Hs-274-T; Hs274T; HS274T; Hs 274,CVCL_0711,C4872,581,2.0,ACH-000134,SIDM01592,,HS274T_FIBROBLAST,BROAD_DepMap,C0678222,No COSMIC ID
Hs 281.T,Hs 281.T; Hs-281-T; Hs281T; HS281T,CVCL_0715,C4872,582,2.0,ACH-000083,SIDM01594,,HS281T_FIBROBLAST,BROAD_DepMap,C0678222,No COSMIC ID
Hs 294T,Hs 294T; HS-294T; Hs-294T; HS-294-T; HS-294; Hs294T; HS294T; Hs294,CVCL_0331,C3224,583,10.0,ACH-000014,SIDM00800,,HS294T_SKIN,BROAD_DepMap,C0025202,No COSMIC ID
Hs 343.T,Hs 343.T; Hs-343-T; Hs343T; HS343T,CVCL_0726,C4872,584,2.0,ACH-000184,SIDM01590,,HS343T_FIBROBLAST,BROAD_DepMap,C0678222,No COSMIC ID
Hs 38.T,Hs 38.T,CVCL_0735,C8110,585,8.0,,,,,,C0280131,No COSMIC ID
Hs 445,Hs 445; HS-445; Hs-445; HS 445T; Hs445; HS445,CVCL_0761,,586,4.0,ACH-002245,SIDM00668,1322218.0,HS445_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CellModelPassport,,Not Found
Hs 571.T,Hs 571.T; Hs571T; HS571T,CVCL_0802,C4908,587,8.0,ACH-001092,SIDM01707,,HS571T_OVARY,,C0677886,No COSMIC ID
Hs 578Bst,"Hs 578Bst; Hs578Bst; HS578BST; Hs-578Bst; Hs 578.Bst; Homo sapiens No. 578, breast cells",CVCL_0807,,588,2.0,,,,,,,No COSMIC ID
Hs 600.T,Hs 600.T; Hs-600-T; Hs600T; HS600T,CVCL_0814,C3224,589,10.0,ACH-000240,SIDM01580,,HS600T_FIBROBLAST,BROAD_DepMap,C0025202,No COSMIC ID
Hs 604.T,Hs 604.T; Hs604T; HS604T,CVCL_0816,C9357,590,4.0,ACH-001093,SIDM01706,,HS604T_FIBROBLAST,,C0019829,No COSMIC ID
Hs 606.T,Hs 606.T; Hs-606-T; Hs606T; HS606T; Hs 606; Hs606,CVCL_0819,C4872,591,2.0,ACH-000540,SIDM01591,,HS606T_FIBROBLAST,BROAD_DepMap,C0678222,No COSMIC ID
Hs 611.T,Hs 611.T; Hs-611-T; Hs611T; HS611T,CVCL_0823,C9357,592,4.0,ACH-000069,SIDM01567,,HS611T_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0019829,No COSMIC ID
Hs 616.T,Hs 616.T; Hs-616-T; Hs616T; HS616T,CVCL_0825,C9357,593,4.0,ACH-000063,SIDM01566,,HS616T_FIBROBLAST,BROAD_DepMap,C0019829,No COSMIC ID
Hs 618.T,Hs 618.T; Hs-618-T; Hs618T; HS618T,CVCL_0827,C3512,594,7.0,ACH-000539,SIDM01565,,HS618T_FIBROBLAST,BROAD_DepMap,C0152013,No COSMIC ID
Hs 633.T,Hs 633.T; Hs 633T; HS 633T; HS-633T; Hs633T; MBA/8387; MB 8387; 8387; Line 8387; HS 8387,CVCL_0832,C3043,595,13.0,ACH-002246,SIDM00667,1240149.0,HS633T_SOFT_TISSUE,CellModelPassport,C0016057,Not Found
Hs 675.T,Hs 675.T; Hs-675-T; Hs675T; HS675T; Hs675; 675T,CVCL_0836,C2955,596,6.0,ACH-000214,SIDM01564,,HS675T_FIBROBLAST,BROAD_DepMap,C0009402,No COSMIC ID
Hs 683,Hs 683; HS 683; HS-683; Hs-683; Hs683; HS683; Hs 683.T; HS 683T; Hs683T,CVCL_0844,C3288,597,1.0,ACH-000067,SIDM00666,1240150.0,HS683_CENTRAL_NERVOUS_SYSTEM,BROAD_DepMap,C0751396,Not Found
Hs 688(A).T,Hs 688(A).T; Hs688(A)T; Hs-688A-T; HS688AT,CVCL_0846,C3224,598,10.0,ACH-000306,SIDM01563,,HS688AT_FIBROBLAST,BROAD_DepMap,C0025202,No COSMIC ID
Hs 695T,Hs 695T; Hs 695.T; Hs-695-T; HS-695T; HS 695T; Hs695T; HS695T; Hs695,CVCL_0851,C3802,599,10.0,ACH-000799,SIDM01561,,HS695T_SKIN,BROAD_DepMap,C0206735,No COSMIC ID
Hs 698.T,Hs 698.T; Hs698T; HS698T,CVCL_0855,C2955,600,6.0,ACH-000850,SIDM01705,,HS698T_FIBROBLAST,BROAD_DepMap,C0009402,No COSMIC ID
Hs 706.T,Hs 706.T; Hs706T; HS706T,CVCL_0863,C4304,601,11.0,ACH-000071,SIDM01704,,HS706T_BONE,BROAD_DepMap,C0334552,No COSMIC ID
Hs 729.T,Hs 729.T; Hs 729; HS-729; Hs729; HS729; Hs-729-T; Hs 729T; Hs729T; HS729T,CVCL_0871,C8971,602,13.0,ACH-000133,SIDM01560,,HS729_SOFT_TISSUE,BROAD_DepMap,C0206656,No COSMIC ID
Hs 737.T,Hs 737.T; Hs737T; HS737T,CVCL_0878,C4304,603,11.0,ACH-000185,SIDM01703,,HS737T_FIBROBLAST,BROAD_DepMap,C0334552,No COSMIC ID
Hs 739.T,Hs 739.T; Hs739T; HS739T,CVCL_0882,C4872,604,2.0,ACH-000413,SIDM01702,,HS739T_FIBROBLAST,BROAD_DepMap,C0678222,No COSMIC ID
Hs 742.T,Hs 742.T; Hs742T; HS742T,CVCL_0888,C4872,605,2.0,ACH-000230,SIDM01701,,HS742T_FIBROBLAST,BROAD_DepMap,C0678222,No COSMIC ID
Hs 746.T,Hs 746.T; Hs 746T; HS 746T; Hs-746T; HS-746T; Hs746T; HS746T; Hs746-T; 746T,CVCL_0333,C4004,606,16.0,ACH-000616,SIDM00665,1240151.0,HS746T_STOMACH,BROAD_DepMap,C0278701,Not Found
Hs 751.T,Hs 751.T; Hs751T; HS751T,CVCL_0891,C9357,607,4.0,ACH-000165,SIDM01700,,HS751T_FIBROBLAST,BROAD_DepMap,C0019829,No COSMIC ID
Hs 766T,Hs 766T; Hs 766.T; HS-766T; Hs-766T; HS 766T; HS-766-T; Hs-766-T; HS766T; Hs766T; H766T; 766T; Hs 766,CVCL_0334,C8294,608,12.0,ACH-000178,SIDM00664,1298141.0,HS766T_PANCREAS,BROAD_DepMap,C0281361,Not Found
Hs 819.T,Hs 819.T; Hs819.T; Hs819T; HS819T,CVCL_0928,C2946,609,11.0,ACH-000224,SIDM01699,,HS819T_FIBROBLAST,BROAD_DepMap,C0008479,No COSMIC ID
Hs 821.T,Hs 821.T; Hs821T; HS821T,CVCL_0932,C4304,610,11.0,ACH-000526,SIDM01698,,HS821T_FIBROBLAST,BROAD_DepMap,C0334552,No COSMIC ID
Hs 822.T,Hs 822.T; Hs822T; HS822T,CVCL_0933,C4817,611,11.0,ACH-000229,SIDM01697,,HS822T_FIBROBLAST,BROAD_DepMap,C0553580,No COSMIC ID
Hs 834.T,Hs 834.T; Hs834T; HS834T,CVCL_0938,C3224,612,10.0,ACH-000275,SIDM01709,,HS834T_FIBROBLAST,BROAD_DepMap,C0025202,No COSMIC ID
Hs 839.T,Hs 839.T; Hs839T; HS839T,CVCL_0941,C3224,613,10.0,ACH-000180,SIDM01724,,HS839T_FIBROBLAST,BROAD_DepMap,C0025202,No COSMIC ID
Hs 840.T,Hs 840.T; Hs840_T; Hs840T; HS840T,CVCL_0942,C3712,614,23.0,ACH-000284,SIDM01725,,HS840T_FIBROBLAST,BROAD_DepMap,C0205874,No COSMIC ID
Hs 852.T,Hs 852.T; Hs-852-T; HS852.T; Hs852T; HS852T; Hs852,CVCL_0950,C3224,615,10.0,ACH-000274,SIDM01559,,HS852T_SKIN,BROAD_DepMap,C0025202,No COSMIC ID
Hs 863.T,Hs 863.T; Hs863T; HS863T,CVCL_0959,C4817,616,11.0,ACH-000119,SIDM01726,,HS863T_FIBROBLAST,BROAD_DepMap,C0553580,No COSMIC ID
Hs 870.T,Hs 870.T; Hs870T; HS870T,CVCL_0966,C9145,617,11.0,ACH-000340,SIDM01749,,HS870T_FIBROBLAST,BROAD_DepMap,C0029463,No COSMIC ID
Hs 888.T,Hs 888.T; Hs888T; HS888T,CVCL_0979,C9145,618,11.0,ACH-000154,SIDM01746,,HS888T_FIBROBLAST,BROAD_DepMap,C0029463,No COSMIC ID
Hs 895.T,Hs 895.T; Hs 895 T; Hs895T; HS895T,CVCL_0993,C3224,619,10.0,ACH-000043,SIDM01743,,HS895T_FIBROBLAST,BROAD_DepMap,C0025202,No COSMIC ID
Hs 934.T,Hs 934.T; Hs934T; HS934T,CVCL_1031,C3224,620,10.0,ACH-000194,SIDM01741,,HS934T_FIBROBLAST,BROAD_DepMap,C0025202,No COSMIC ID
Hs 936.T,Hs 936.T; HS 936.T; HS 936T; Hs-936.T; Hs936T; HS936T,CVCL_1033,C3224,621,10.0,ACH-000801,SIDM01750,,HS936T_SKIN,BROAD_DepMap,C0025202,No COSMIC ID
Hs 939.T,Hs 939.T; HS-939-T; Hs939-T; Hs939T; HS939T,CVCL_1036,C3224,622,10.0,ACH-000814,SIDM00663,1298144.0,HS939T_SKIN,BROAD_DepMap,C0025202,Not Found
Hs 940.T,Hs 940.T; HS-940-T; Hs940-T; Hs940T; HS940T; Hs-940; HS940,CVCL_1038,C3510,623,10.0,ACH-000135,SIDM00662,1298145.0,HS940T_FIBROBLAST,BROAD_DepMap,C0151779,Not Found
Hs 944.T,Hs 944.T; HS 944T; Hs-944-T; HS-944-T; Hs944T; HS944T; HS 944; Hs 944; HS944,CVCL_1040,C3510,624,10.0,ACH-000632,SIDM00063,,HS944T_SKIN,BROAD_DepMap,C0151779,No COSMIC ID
HS-Sultan,HS-Sultan; Hs-Sultan; HS-SULTAN; HS Sultan; HSSultan; H. S. Sultan; SULTAN; Sultan,CVCL_2516,C27694,625,4.0,,,,,,C1333427,No COSMIC ID
HSC-2,HSC-2; HSC2,CVCL_1287,C4833,626,23.0,ACH-000472,SIDM00590,753562.0,HSC2_UPPER_AERODIGESTIVE_TRACT,BROAD_DepMap,C0585362,Upper aerodigestive tract; Head neck (Carcinoma; Squamous cell carcinoma)
HSC-3,HSC-3; HSC 3; HSC3,CVCL_1288,C4648,627,23.0,ACH-000778,SIDM00589,907061.0,HSC3_UPPER_AERODIGESTIVE_TRACT,BROAD_DepMap,C0349566,Upper aerodigestive tract; Mouth; Tongue (Carcinoma; Squamous cell carcinoma)
HSC-39,HSC-39; HSC39,CVCL_A385,C5250,628,16.0,ACH-002141,SIDM00045,1322224.0,HSC39_STOMACH,CellModelPassport,C1335965,Not Found
